Date,Open,High,Low,Close,Volume
2015-02-12,53.880001068115234,54.119998931884766,53.310001373291016,53.779998779296875,902200
2015-02-13,54.369998931884766,55.25,54.29999923706055,55.13999938964844,428200
2015-02-17,55.08000183105469,55.279998779296875,54.349998474121094,54.400001525878906,624000
2015-02-18,54.22999954223633,55.15999984741211,54.02000045776367,54.20000076293945,907600
2015-02-19,54.81999969482422,57.209999084472656,54.36000061035156,56.779998779296875,1465200
2015-02-20,57.2599983215332,58.13999938964844,56.22999954223633,57.75,1377600
2015-02-23,57.33000183105469,57.900001525878906,57.040000915527344,57.540000915527344,713100
2015-02-24,57.75,58.540000915527344,57.5099983215332,58.22999954223633,825700
2015-02-25,58.130001068115234,58.15999984741211,57.400001525878906,57.540000915527344,519300
2015-02-26,57.5,58.290000915527344,57.380001068115234,57.540000915527344,574900
2015-02-27,57.709999084472656,57.939998626708984,56.91999816894531,57.0099983215332,538800
2015-03-02,56.75,57.45000076293945,56.5,57.41999816894531,373600
2015-03-03,57.34000015258789,57.91999816894531,57.220001220703125,57.41999816894531,608900
2015-03-04,56.88999938964844,58.209999084472656,56.66999816894531,58.04999923706055,675900
2015-03-05,58.099998474121094,58.88999938964844,57.529998779296875,58.650001525878906,833600
2015-03-06,58.040000915527344,58.91999816894531,57.310001373291016,57.72999954223633,849000
2015-03-09,57.939998626708984,59.209999084472656,57.869998931884766,58.61000061035156,767500
2015-03-10,57.529998779296875,57.7599983215332,55.45000076293945,55.560001373291016,1144200
2015-03-11,55.18000030517578,56.279998779296875,55.18000030517578,55.9900016784668,1130600
2015-03-12,56.70000076293945,57.29999923706055,56.439998626708984,57.209999084472656,767700
2015-03-13,56.959999084472656,57.349998474121094,55.970001220703125,56.29999923706055,735600
2015-03-16,55.939998626708984,56.939998626708984,55.40999984741211,56.720001220703125,786800
2015-03-17,56.790000915527344,57.779998779296875,56.619998931884766,57.4900016784668,758100
2015-03-18,57.040000915527344,60.33000183105469,57.040000915527344,59.959999084472656,1266500
2015-03-19,59.02000045776367,59.06999969482422,56.970001220703125,57.31999969482422,1040100
2015-03-20,57.779998779296875,59.75,57.619998931884766,59.4900016784668,1629100
2015-03-23,59.61000061035156,60.4900016784668,59.5,60.18000030517578,613000
2015-03-24,60.20000076293945,60.75,59.7599983215332,60.189998626708984,482800
2015-03-25,60.88999938964844,61.08000183105469,59.7400016784668,59.77000045776367,583100
2015-03-26,59.95000076293945,60.29999923706055,59.2599983215332,59.720001220703125,639200
2015-03-27,59.2400016784668,59.70000076293945,58.7400016784668,59.27000045776367,606900
2015-03-30,59.4900016784668,61.209999084472656,59.29999923706055,60.95000076293945,589900
2015-03-31,61.650001525878906,61.79999923706055,60.08000183105469,61.08000183105469,1167000
2015-04-01,61.560001373291016,61.709999084472656,60.220001220703125,60.869998931884766,789100
2015-04-02,60.619998931884766,61.52000045776367,60.20000076293945,61.38999938964844,432200
2015-04-06,60.70000076293945,61.5,60.400001525878906,61.25,542200
2015-04-07,61.4900016784668,61.4900016784668,60.400001525878906,60.52000045776367,554200
2015-04-08,60.779998779296875,61.06999969482422,59.65999984741211,60.15999984741211,567200
2015-04-09,59.95000076293945,60.61000061035156,59.849998474121094,60.52000045776367,468700
2015-04-10,59.900001525878906,60.31999969482422,59.900001525878906,60.02000045776367,666500
2015-04-13,59.540000915527344,60.099998474121094,59.52000045776367,59.68000030517578,555400
2015-04-14,58.9900016784668,59.29999923706055,58.09000015258789,58.52000045776367,961800
2015-04-15,59.099998474121094,59.36000061035156,58.84000015258789,59.06999969482422,1021200
2015-04-16,59.279998779296875,59.400001525878906,57.72999954223633,57.7400016784668,647100
2015-04-17,57.11000061035156,57.279998779296875,56.290000915527344,56.68000030517578,691200
2015-04-20,56.9900016784668,57.4900016784668,56.689998626708984,57.25,624700
2015-04-21,57.290000915527344,57.7599983215332,56.47999954223633,56.72999954223633,656800
2015-04-22,57.060001373291016,57.59000015258789,56.849998474121094,57.459999084472656,788800
2015-04-23,58.08000183105469,63.220001220703125,58.06999969482422,62.689998626708984,2719900
2015-04-24,63.2400016784668,64.0199966430664,62.959999084472656,63.13999938964844,1324700
2015-04-27,63.7400016784668,65.63999938964844,63.54999923706055,64.75,1087100
2015-04-28,65.0,65.5,64.61000061035156,65.41000366210938,497200
2015-04-29,64.81999969482422,65.25,64.41000366210938,64.80000305175781,546800
2015-04-30,64.06999969482422,65.16999816894531,63.58000183105469,64.72000122070312,503200
2015-05-01,65.4000015258789,65.87999725341797,64.20999908447266,65.11000061035156,490000
2015-05-04,65.16000366210938,65.55000305175781,64.47000122070312,65.20999908447266,628400
2015-05-05,65.43000030517578,65.87000274658203,64.62999725341797,64.76000213623047,319400
2015-05-06,65.29000091552734,65.4000015258789,64.33000183105469,64.77999877929688,445000
2015-05-07,64.30000305175781,65.5,64.01000213623047,65.37000274658203,524700
2015-05-08,66.13999938964844,66.33000183105469,65.52999877929688,65.86000061035156,391900
2015-05-11,66.0199966430664,66.44999694824219,65.76000213623047,66.33000183105469,507200
2015-05-12,66.30000305175781,66.4800033569336,65.83999633789062,65.97000122070312,487200
2015-05-13,66.23999786376953,66.86000061035156,65.94999694824219,66.04000091552734,496500
2015-05-14,66.5,66.69999694824219,65.6500015258789,65.87999725341797,511700
2015-05-15,65.93000030517578,66.38999938964844,65.61000061035156,66.13999938964844,450200
2015-05-18,65.72000122070312,66.2699966430664,65.58000183105469,66.05999755859375,386100
2015-05-19,65.83999633789062,65.91000366210938,65.05999755859375,65.5,640100
2015-05-20,65.83999633789062,66.58000183105469,65.5999984741211,66.02999877929688,439600
2015-05-21,66.31999969482422,66.31999969482422,65.7300033569336,65.94999694824219,625000
2015-05-22,66.20999908447266,66.52999877929688,65.20999908447266,65.9800033569336,544300
2015-05-26,65.7699966430664,65.7699966430664,64.16999816894531,64.73999786376953,478300
2015-05-27,64.08999633789062,64.94000244140625,63.97999954223633,64.87999725341797,555200
2015-05-28,64.52999877929688,64.7300033569336,63.75,64.04000091552734,443400
2015-05-29,63.970001220703125,64.18000030517578,63.349998474121094,63.79999923706055,437700
2015-06-01,63.630001068115234,63.79999923706055,62.93000030517578,63.36000061035156,476100
2015-06-02,63.66999816894531,65.27999877929688,63.38999938964844,64.58999633789062,455600
2015-06-03,64.69999694824219,66.41999816894531,64.66000366210938,65.68000030517578,609100
2015-06-04,65.2300033569336,66.05000305175781,64.72000122070312,65.16000366210938,615700
2015-06-05,64.83000183105469,65.0199966430664,64.48999786376953,64.9000015258789,314500
2015-06-08,64.9000015258789,65.12000274658203,63.689998626708984,64.08000183105469,302500
2015-06-09,64.19000244140625,64.76000213623047,63.81999969482422,63.83000183105469,254700
2015-06-10,64.55000305175781,65.27999877929688,64.33999633789062,64.36000061035156,365800
2015-06-11,64.33000183105469,64.9000015258789,64.12000274658203,64.4800033569336,411900
2015-06-12,64.22000122070312,64.22000122070312,63.619998931884766,64.08000183105469,329400
2015-06-15,63.5099983215332,63.75,62.619998931884766,63.36000061035156,394900
2015-06-16,63.279998779296875,64.19000244140625,63.209999084472656,63.790000915527344,288300
2015-06-17,63.900001525878906,64.05000305175781,62.880001068115234,63.47999954223633,394100
2015-06-18,63.5,64.30999755859375,62.90999984741211,64.08999633789062,317600
2015-06-19,64.04000091552734,64.31999969482422,63.33000183105469,63.52000045776367,1132000
2015-06-22,63.7599983215332,63.9900016784668,63.31999969482422,63.7599983215332,477300
2015-06-23,63.81999969482422,64.33999633789062,63.470001220703125,64.2699966430664,674400
2015-06-24,64.13999938964844,64.55000305175781,63.54999923706055,63.79999923706055,358100
2015-06-25,63.720001220703125,64.12999725341797,63.18000030517578,63.36000061035156,383900
2015-06-26,63.56999969482422,64.0,63.119998931884766,63.91999816894531,570200
2015-06-29,62.959999084472656,63.720001220703125,61.77000045776367,61.86000061035156,527500
2015-06-30,62.459999084472656,62.4900016784668,60.31999969482422,60.47999954223633,582600
2015-07-01,60.79999923706055,61.060001373291016,60.5,60.84000015258789,493500
2015-07-02,61.029998779296875,61.86000061035156,60.220001220703125,60.83000183105469,359100
2015-07-06,60.0,60.970001220703125,59.95000076293945,60.349998474121094,435600
2015-07-07,60.40999984741211,60.83000183105469,58.470001220703125,60.58000183105469,534500
2015-07-08,59.779998779296875,60.25,58.34000015258789,58.470001220703125,821700
2015-07-09,59.630001068115234,59.869998931884766,58.91999816894531,59.27000045776367,439400
2015-07-10,59.880001068115234,60.43000030517578,59.369998931884766,59.59000015258789,575300
2015-07-13,60.2400016784668,61.16999816894531,59.869998931884766,60.45000076293945,679000
2015-07-14,60.54999923706055,61.380001068115234,60.15999984741211,61.20000076293945,434400
2015-07-15,61.15999984741211,61.369998931884766,59.869998931884766,60.279998779296875,565500
2015-07-16,60.77000045776367,60.77000045776367,60.0,60.18000030517578,541800
2015-07-17,60.099998474121094,60.15999984741211,59.0,59.349998474121094,523200
2015-07-20,59.290000915527344,59.529998779296875,58.5,58.70000076293945,600900
2015-07-21,58.439998626708984,59.04999923706055,57.83000183105469,58.060001373291016,1184100
2015-07-22,57.279998779296875,58.0099983215332,57.0,57.47999954223633,1687800
2015-07-23,57.31999969482422,61.06999969482422,56.900001525878906,60.47999954223633,2411100
2015-07-24,60.25,60.900001525878906,59.790000915527344,60.06999969482422,1508900
2015-07-27,59.5099983215332,60.54999923706055,59.02000045776367,59.880001068115234,1049700
2015-07-28,60.54999923706055,61.52000045776367,59.93000030517578,60.97999954223633,859300
2015-07-29,61.09000015258789,62.02000045776367,60.439998626708984,61.86000061035156,659600
2015-07-30,61.849998474121094,62.119998931884766,60.5099983215332,60.959999084472656,503900
2015-07-31,61.5099983215332,61.91999816894531,60.279998779296875,60.599998474121094,546700
2015-08-03,60.36000061035156,60.9900016784668,59.36000061035156,60.970001220703125,659300
2015-08-04,61.25,61.689998626708984,60.5,61.02000045776367,391900
2015-08-05,61.9900016784668,62.84000015258789,61.529998779296875,61.83000183105469,570800
2015-08-06,61.70000076293945,62.119998931884766,61.279998779296875,61.61000061035156,556300
2015-08-07,61.34000015258789,62.459999084472656,60.9900016784668,61.279998779296875,494800
2015-08-10,61.56999969482422,62.779998779296875,61.439998626708984,62.66999816894531,889300
2015-08-11,61.939998626708984,61.9900016784668,60.75,61.459999084472656,490700
2015-08-12,60.2599983215332,60.709999084472656,58.95000076293945,59.650001525878906,539900
2015-08-13,59.29999923706055,59.869998931884766,58.4900016784668,59.189998626708984,579200
2015-08-14,59.33000183105469,61.68000030517578,59.33000183105469,61.22999954223633,549400
2015-08-17,60.900001525878906,62.060001373291016,60.599998474121094,61.86000061035156,357000
2015-08-18,61.66999816894531,62.04999923706055,60.959999084472656,61.08000183105469,398100
2015-08-19,60.5099983215332,60.810001373291016,59.880001068115234,60.189998626708984,581900
2015-08-20,60.13999938964844,60.41999816894531,57.97999954223633,58.060001373291016,485500
2015-08-21,57.36000061035156,57.91999816894531,56.619998931884766,56.63999938964844,695700
2015-08-24,54.279998779296875,57.380001068115234,53.380001068115234,55.06999969482422,903900
2015-08-25,56.95000076293945,56.95000076293945,54.189998626708984,54.22999954223633,838800
2015-08-26,55.599998474121094,55.689998626708984,54.619998931884766,55.34000015258789,901600
2015-08-27,56.38999938964844,58.689998626708984,56.099998474121094,58.45000076293945,493500
2015-08-28,57.88999938964844,58.66999816894531,57.310001373291016,57.77000045776367,578600
2015-08-31,57.13999938964844,58.470001220703125,56.560001373291016,58.119998931884766,462300
2015-09-01,56.61000061035156,58.099998474121094,56.25,57.02000045776367,985100
2015-09-02,58.060001373291016,58.060001373291016,56.599998474121094,57.70000076293945,476200
2015-09-03,58.08000183105469,59.439998626708984,57.349998474121094,57.380001068115234,538300
2015-09-04,56.84000015258789,57.0,55.75,55.84000015258789,497600
2015-09-08,61.04999923706055,61.04999923706055,57.47999954223633,58.130001068115234,631200
2015-09-09,58.97999954223633,59.18000030517578,57.54999923706055,57.75,673800
2015-09-10,57.75,58.33000183105469,57.2400016784668,57.95000076293945,548900
2015-09-11,57.95000076293945,58.52000045776367,57.08000183105469,58.09000015258789,513300
2015-09-14,57.83000183105469,57.83000183105469,55.459999084472656,56.02000045776367,701900
2015-09-15,55.970001220703125,57.439998626708984,55.75,57.16999816894531,610900
2015-09-16,56.810001373291016,58.36000061035156,56.630001068115234,57.40999984741211,748900
2015-09-17,57.310001373291016,58.279998779296875,56.72999954223633,57.310001373291016,532300
2015-09-18,56.88999938964844,56.9900016784668,55.77000045776367,56.279998779296875,1081700
2015-09-21,56.380001068115234,56.540000915527344,54.970001220703125,55.22999954223633,955700
2015-09-22,54.06999969482422,55.06999969482422,53.72999954223633,54.65999984741211,1149200
2015-09-23,55.0,55.189998626708984,53.779998779296875,53.939998626708984,676100
2015-09-24,53.439998626708984,55.2400016784668,53.2400016784668,55.15999984741211,967500
2015-09-25,55.40999984741211,55.61000061035156,54.65999984741211,54.91999816894531,600500
2015-09-28,54.209999084472656,54.5,53.310001373291016,53.349998474121094,886900
2015-09-29,53.86000061035156,54.08000183105469,53.2599983215332,53.459999084472656,1551800
2015-09-30,54.11000061035156,54.56999969482422,53.41999816894531,54.0099983215332,1258200
2015-10-01,54.470001220703125,55.16999816894531,53.9900016784668,54.900001525878906,777700
2015-10-02,54.709999084472656,55.720001220703125,54.2400016784668,55.720001220703125,715800
2015-10-05,56.529998779296875,56.959999084472656,55.970001220703125,56.66999816894531,752300
2015-10-06,56.720001220703125,57.20000076293945,56.18000030517578,57.13999938964844,567800
2015-10-07,58.20000076293945,58.380001068115234,55.27000045776367,56.88999938964844,1234800
2015-10-08,56.40999984741211,57.599998474121094,56.2400016784668,57.2599983215332,987700
2015-10-09,57.95000076293945,58.4900016784668,56.970001220703125,57.56999969482422,1023700
2015-10-12,57.93000030517578,58.15999984741211,57.09000015258789,58.0099983215332,781700
2015-10-13,57.209999084472656,58.81999969482422,56.7400016784668,58.439998626708984,769200
2015-10-14,58.970001220703125,59.11000061035156,57.849998474121094,58.279998779296875,547900
2015-10-15,58.43000030517578,59.41999816894531,57.779998779296875,59.380001068115234,486200
2015-10-16,59.41999816894531,59.540000915527344,57.95000076293945,58.279998779296875,619100
2015-10-19,58.099998474121094,58.220001220703125,56.43000030517578,56.630001068115234,683300
2015-10-20,56.45000076293945,57.290000915527344,56.11000061035156,56.72999954223633,525700
2015-10-21,56.91999816894531,57.20000076293945,55.689998626708984,55.779998779296875,947900
2015-10-22,57.72999954223633,60.7599983215332,57.150001525878906,60.599998474121094,1332400
2015-10-23,61.0,61.75,60.18000030517578,60.72999954223633,723100
2015-10-26,60.59000015258789,60.849998474121094,59.290000915527344,59.36000061035156,467600
2015-10-27,59.11000061035156,59.900001525878906,58.689998626708984,59.470001220703125,486500
2015-10-28,59.45000076293945,60.72999954223633,58.9900016784668,60.439998626708984,546800
2015-10-29,59.86000061035156,60.59000015258789,59.22999954223633,59.279998779296875,405200
2015-10-30,59.72999954223633,60.38999938964844,58.970001220703125,59.959999084472656,465200
2015-11-02,59.9900016784668,61.7400016784668,59.75,61.33000183105469,589600
2015-11-03,61.099998474121094,61.65999984741211,59.93000030517578,60.18000030517578,568900
2015-11-04,60.47999954223633,60.790000915527344,59.27000045776367,60.0,428600
2015-11-05,59.59000015258789,59.90999984741211,58.79999923706055,59.349998474121094,406100
2015-11-06,59.09000015258789,59.54999923706055,58.25,59.4900016784668,295800
2015-11-09,59.38999938964844,59.38999938964844,57.720001220703125,58.20000076293945,353100
2015-11-10,57.7599983215332,58.560001373291016,57.7599983215332,58.560001373291016,376300
2015-11-11,58.970001220703125,59.849998474121094,57.91999816894531,58.310001373291016,292900
2015-11-12,56.95000076293945,57.779998779296875,56.72999954223633,56.900001525878906,535200
2015-11-13,57.02000045776367,58.0,56.720001220703125,57.31999969482422,358600
2015-11-16,57.2400016784668,58.220001220703125,56.959999084472656,57.97999954223633,405700
2015-11-17,58.06999969482422,58.06999969482422,56.70000076293945,56.81999969482422,349700
2015-11-18,57.0,59.25,56.7400016784668,59.22999954223633,440200
2015-11-19,58.95000076293945,59.470001220703125,58.560001373291016,58.91999816894531,506600
2015-11-20,59.31999969482422,59.470001220703125,57.84000015258789,58.189998626708984,302900
2015-11-23,58.31999969482422,58.63999938964844,57.09000015258789,57.150001525878906,356400
2015-11-24,56.95000076293945,59.380001068115234,56.95000076293945,59.060001373291016,463200
2015-11-25,58.86000061035156,59.150001525878906,58.189998626708984,58.369998931884766,194300
2015-11-27,58.06999969482422,58.93000030517578,57.810001373291016,58.599998474121094,141800
2015-11-30,58.5099983215332,59.5,58.060001373291016,58.810001373291016,380100
2015-12-01,59.0,60.0,58.79999923706055,59.95000076293945,316800
2015-12-02,59.529998779296875,59.75,59.02000045776367,59.2400016784668,370500
2015-12-03,59.56999969482422,59.9900016784668,58.02000045776367,58.43000030517578,369400
2015-12-04,58.45000076293945,58.849998474121094,58.0,58.5099983215332,360300
2015-12-07,57.91999816894531,58.0099983215332,56.58000183105469,56.959999084472656,253500
2015-12-08,55.619998931884766,56.90999984741211,55.0,56.75,962700
2015-12-09,57.09000015258789,58.040000915527344,56.06999969482422,56.54999923706055,562700
2015-12-10,56.650001525878906,59.0,56.29999923706055,58.060001373291016,460600
2015-12-11,57.09000015258789,58.02000045776367,56.560001373291016,56.84000015258789,448500
2015-12-14,56.61000061035156,57.16999816894531,55.58000183105469,56.5099983215332,566800
2015-12-15,57.040000915527344,57.040000915527344,55.43000030517578,56.22999954223633,825800
2015-12-16,56.369998931884766,56.86000061035156,55.70000076293945,56.56999969482422,469100
2015-12-17,56.09000015258789,56.310001373291016,55.380001068115234,55.97999954223633,446600
2015-12-18,55.97999954223633,56.369998931884766,55.70000076293945,56.0,995500
2015-12-21,56.52000045776367,57.540000915527344,56.5099983215332,57.029998779296875,629900
2015-12-22,57.119998931884766,58.779998779296875,57.099998474121094,58.45000076293945,386200
2015-12-23,59.099998474121094,59.83000183105469,58.29999923706055,58.79999923706055,375100
2015-12-24,58.720001220703125,59.189998626708984,58.18000030517578,58.790000915527344,129500
2015-12-28,58.25,58.41999816894531,57.400001525878906,58.15999984741211,321800
2015-12-29,58.63999938964844,59.060001373291016,57.79999923706055,58.45000076293945,342800
2015-12-30,58.04999923706055,58.779998779296875,57.779998779296875,58.439998626708984,277800
2015-12-31,58.29999923706055,58.720001220703125,57.90999984741211,57.90999984741211,287900
2016-01-04,57.150001525878906,57.79999923706055,56.61000061035156,57.45000076293945,432000
2016-01-05,57.45000076293945,58.91999816894531,57.43000030517578,58.7400016784668,451400
2016-01-06,57.93000030517578,58.68000030517578,57.59000015258789,58.0,477000
2016-01-07,56.79999923706055,57.22999954223633,55.689998626708984,56.27000045776367,880200
2016-01-08,56.310001373291016,56.650001525878906,53.72999954223633,53.79999923706055,742200
2016-01-11,54.279998779296875,54.400001525878906,53.2599983215332,54.18000030517578,483000
2016-01-12,54.68000030517578,54.68000030517578,52.9900016784668,54.290000915527344,439800
2016-01-13,54.70000076293945,55.220001220703125,52.880001068115234,53.290000915527344,479700
2016-01-14,53.630001068115234,54.66999816894531,52.95000076293945,54.33000183105469,524200
2016-01-15,53.099998474121094,53.099998474121094,51.66999816894531,52.47999954223633,789300
2016-01-19,53.45000076293945,53.939998626708984,51.349998474121094,51.790000915527344,717500
2016-01-20,50.619998931884766,52.099998474121094,50.08000183105469,51.75,1068100
2016-01-21,51.970001220703125,53.38999938964844,51.70000076293945,52.75,701800
2016-01-22,53.459999084472656,53.9900016784668,53.0,53.72999954223633,517700
2016-01-25,53.380001068115234,53.97999954223633,52.08000183105469,52.38999938964844,535100
2016-01-26,53.220001220703125,54.650001525878906,52.90999984741211,54.61000061035156,883400
2016-01-27,53.790000915527344,54.630001068115234,53.310001373291016,53.619998931884766,422400
2016-01-28,54.59000015258789,54.779998779296875,53.470001220703125,54.47999954223633,603400
2016-01-29,54.310001373291016,57.040000915527344,54.310001373291016,56.939998626708984,850000
2016-02-01,56.65999984741211,56.880001068115234,55.70000076293945,56.66999816894531,473600
2016-02-02,55.65999984741211,56.540000915527344,55.40999984741211,56.47999954223633,549600
2016-02-03,57.08000183105469,58.0,55.90999984741211,57.56999969482422,560700
2016-02-04,58.38999938964844,59.93000030517578,57.869998931884766,58.400001525878906,732700
2016-02-05,57.72999954223633,59.06999969482422,57.5,57.650001525878906,467700
2016-02-08,57.0,58.16999816894531,57.0,57.869998931884766,519700
2016-02-09,57.09000015258789,58.0,56.45000076293945,57.459999084472656,620000
2016-02-10,57.66999816894531,58.36000061035156,57.040000915527344,57.25,437500
2016-02-11,56.34000015258789,56.95000076293945,55.63999938964844,56.2599983215332,438100
2016-02-12,57.209999084472656,58.93000030517578,56.810001373291016,58.86000061035156,486900
2016-02-16,59.45000076293945,59.97999954223633,58.54999923706055,58.970001220703125,771600
2016-02-17,59.7599983215332,60.72999954223633,59.20000076293945,60.470001220703125,1096700
2016-02-18,61.0,61.0,59.16999816894531,59.88999938964844,961100
2016-02-19,59.220001220703125,60.220001220703125,58.310001373291016,59.45000076293945,788000
2016-02-22,60.220001220703125,60.900001525878906,59.459999084472656,59.9900016784668,513400
2016-02-23,59.56999969482422,60.7400016784668,59.040000915527344,59.29999923706055,685800
2016-02-24,58.540000915527344,59.720001220703125,58.060001373291016,59.560001373291016,524700
2016-02-25,59.540000915527344,60.459999084472656,59.18000030517578,60.43000030517578,413800
2016-02-26,60.90999984741211,61.310001373291016,60.040000915527344,60.34000015258789,423300
2016-02-29,60.529998779296875,61.720001220703125,60.06999969482422,60.88999938964844,385200
2016-03-01,61.880001068115234,63.75,60.939998626708984,63.11000061035156,759000
2016-03-02,63.25,65.87000274658203,62.7599983215332,65.83000183105469,1246800
2016-03-03,66.0,66.80999755859375,64.93000030517578,65.16000366210938,870500
2016-03-04,65.8499984741211,65.8499984741211,63.31999969482422,63.959999084472656,1287800
2016-03-07,64.33000183105469,65.61000061035156,63.52000045776367,65.58000183105469,852100
2016-03-08,65.06999969482422,65.81999969482422,63.79999923706055,64.62999725341797,719900
2016-03-09,64.62000274658203,65.98999786376953,63.83000183105469,65.22000122070312,666300
2016-03-10,65.44999694824219,66.63999938964844,65.0,66.58000183105469,765000
2016-03-11,66.98999786376953,67.52999877929688,66.11000061035156,67.08000183105469,541900
2016-03-14,66.43000030517578,67.86000061035156,66.33999633789062,67.23999786376953,561400
2016-03-15,66.36000061035156,67.93000030517578,65.87999725341797,67.26000213623047,562700
2016-03-16,67.23999786376953,67.95999908447266,66.69000244140625,67.6500015258789,898000
2016-03-17,68.0999984741211,70.25,67.38999938964844,70.12999725341797,712700
2016-03-18,70.11000061035156,71.33999633789062,69.79000091552734,70.26000213623047,858200
2016-03-21,69.54000091552734,69.88999938964844,68.16000366210938,69.33999633789062,700700
2016-03-22,68.88999938964844,69.88999938964844,68.4000015258789,69.16000366210938,375900
2016-03-23,69.16000366210938,69.27999877929688,67.7699966430664,67.88999938964844,577800
2016-03-24,67.25,68.33999633789062,66.86000061035156,68.33999633789062,559800
2016-03-28,68.69000244140625,69.19999694824219,67.8499984741211,68.73999786376953,431600
2016-03-29,68.0999984741211,70.04000091552734,67.7300033569336,70.0199966430664,557200
2016-03-30,70.48999786376953,70.83000183105469,69.7300033569336,69.97000122070312,523500
2016-03-31,69.79000091552734,69.94999694824219,68.91000366210938,69.19000244140625,444800
2016-04-01,68.37999725341797,70.36000061035156,68.2300033569336,70.29000091552734,684900
2016-04-04,70.27999877929688,70.66999816894531,68.66000366210938,68.66000366210938,589300
2016-04-05,68.31999969482422,68.9800033569336,68.18000030517578,68.62999725341797,561700
2016-04-06,68.48999786376953,69.31999969482422,68.25,69.0,656300
2016-04-07,68.83999633789062,68.9800033569336,67.56999969482422,67.80999755859375,575000
2016-04-08,68.95999908447266,70.30999755859375,68.4800033569336,69.47000122070312,907500
2016-04-11,69.98999786376953,70.58999633789062,69.70999908447266,69.86000061035156,898600
2016-04-12,70.16999816894531,70.44000244140625,68.8499984741211,69.95999908447266,567800
2016-04-13,70.9000015258789,72.5999984741211,70.58000183105469,72.4800033569336,953400
2016-04-14,72.81999969482422,73.23999786376953,72.41000366210938,72.93000030517578,783900
2016-04-15,72.55000305175781,73.37000274658203,72.16000366210938,72.98999786376953,689500
2016-04-18,72.5,73.66999816894531,72.13999938964844,73.31999969482422,736100
2016-04-19,73.33999633789062,74.19000244140625,72.66000366210938,73.22000122070312,1140100
2016-04-20,73.70999908447266,73.83999633789062,72.11000061035156,72.8499984741211,1533200
2016-04-21,73.12999725341797,73.95999908447266,71.3499984741211,72.2699966430664,967300
2016-04-22,71.97000122070312,73.06999969482422,71.36000061035156,71.79000091552734,1095600
2016-04-25,71.4000015258789,71.86000061035156,71.0,71.63999938964844,1247900
2016-04-26,72.12000274658203,72.5199966430664,70.72000122070312,72.4800033569336,913300
2016-04-27,72.08000183105469,74.0199966430664,71.76000213623047,73.94999694824219,930500
2016-04-28,74.0,74.66999816894531,72.83000183105469,73.22000122070312,863800
2016-04-29,73.26000213623047,74.0999984741211,72.61000061035156,73.97000122070312,925600
2016-05-02,74.02999877929688,74.91999816894531,73.51000213623047,74.56999969482422,1013300
2016-05-03,73.5199966430664,73.54000091552734,72.29000091552734,72.80999755859375,1020300
2016-05-04,72.11000061035156,73.26000213623047,71.94000244140625,73.05000305175781,780900
2016-05-05,73.27999877929688,74.33999633789062,72.5199966430664,73.08999633789062,974400
2016-05-06,72.5999984741211,73.56999969482422,72.0,73.33000183105469,884600
2016-05-09,72.06999969482422,72.25,70.22000122070312,70.88999938964844,872200
2016-05-10,71.20999908447266,72.41000366210938,70.97000122070312,72.3499984741211,531500
2016-05-11,72.80999755859375,73.26000213623047,71.79000091552734,72.44000244140625,492700
2016-05-12,72.83000183105469,73.0999984741211,71.51000213623047,72.16999816894531,425600
2016-05-13,71.91999816894531,73.05000305175781,71.58999633789062,72.93000030517578,1067100
2016-05-16,73.3499984741211,74.58999633789062,73.13999938964844,73.91000366210938,768700
2016-05-17,73.55999755859375,73.86000061035156,71.8499984741211,72.37000274658203,722800
2016-05-18,71.91000366210938,72.51000213623047,70.31999969482422,70.87999725341797,757300
2016-05-19,70.51000213623047,72.22000122070312,70.0199966430664,71.88999938964844,640100
2016-05-20,72.26000213623047,72.81999969482422,71.75,72.08000183105469,578700
2016-05-23,71.91999816894531,72.98999786376953,71.56999969482422,72.61000061035156,497800
2016-05-24,72.93000030517578,73.93000030517578,72.61000061035156,73.41000366210938,642000
2016-05-25,73.25,74.12000274658203,73.19999694824219,73.8499984741211,635500
2016-05-26,74.5999984741211,75.45999908447266,73.73999786376953,74.55999755859375,797800
2016-05-27,74.16000366210938,74.47000122070312,72.91000366210938,73.80999755859375,483500
2016-05-31,74.23999786376953,75.04000091552734,73.88999938964844,74.3499984741211,777100
2016-06-01,74.06999969482422,74.80000305175781,73.33000183105469,74.61000061035156,577500
2016-06-02,74.13999938964844,74.77999877929688,73.80999755859375,74.76000213623047,644400
2016-06-03,75.0,75.44000244140625,74.41000366210938,75.31999969482422,807500
2016-06-06,75.37000274658203,76.41000366210938,75.33000183105469,75.77999877929688,584700
2016-06-07,75.9800033569336,76.80000305175781,75.37000274658203,76.3499984741211,627900
2016-06-08,76.91000366210938,78.30000305175781,76.81999969482422,77.4800033569336,881500
2016-06-09,76.66000366210938,76.83999633789062,75.81999969482422,76.22000122070312,492200
2016-06-10,75.8499984741211,76.91999816894531,75.51000213623047,76.69999694824219,704500
2016-06-13,76.45999908447266,76.69999694824219,75.45999908447266,75.4800033569336,403500
2016-06-14,75.38999938964844,76.12000274658203,74.6500015258789,75.19000244140625,435100
2016-06-15,75.47000122070312,76.33000183105469,75.44000244140625,75.70999908447266,472700
2016-06-16,75.25,75.88999938964844,74.51000213623047,75.81999969482422,325700
2016-06-17,76.0199966430664,76.69000244140625,75.38999938964844,75.61000061035156,587900
